Date,Dernier,MA_150,MA_100,MA_50,RSI
2016-02-24,0.0024326721648706287,365.06,401.775,402.7060000000001,58.1539977641135
2016-02-25,0.0024402211863287218,366.2906666666667,402.67100000000005,402.56,58.50452211108787
2016-02-26,0.002476079038254666,367.5613333333333,403.585,401.966,60.20951187046869
2016-02-27,0.0025138241455451337,368.864,404.648,401.534,61.98039415160976
2016-02-28,0.002525147677732274,370.1666666666667,405.76200000000006,401.218,62.519313652462706
2016-02-29,0.0025600619019759564,371.49666666666667,406.87699999999995,401.01800000000003,64.20413668571723
2016-03-01,0.002539302092966199,372.7993333333333,407.98900000000003,400.744,62.40778580807509
2016-03-02,0.0024581501122916934,374.0466666666667,409.022,400.352,55.83167298962877
2016-03-03,0.0024034197067205167,375.24333333333334,410.034,400.1,51.86251589977348
2016-03-04,0.002308113310812086,376.3326666666667,410.85400000000004,399.708,45.76157679773639
2016-03-05,0.002209032404174609,377.3726666666667,411.30699999999996,400.242,40.43602975727976
2016-03-06,0.002275086341932927,378.462,411.772,400.66200000000003,45.02896754548844
2016-03-07,0.002359069205654217,379.6013333333333,412.36300000000006,401.31,50.27857841175098
2016-03-08,0.002330760375186366,380.71133333333336,412.774,401.86,48.59399787019329
2016-03-09,0.0023392530243267215,381.81266666666664,413.12199999999996,402.526,49.144492041098836
2016-03-10,0.0023675618547945717,382.94866666666667,413.662,402.55,51.027092716509706
2016-03-11,0.0023987015683092083,384.084,414.25299999999993,402.728,53.08447121975553
2016-03-12,0.0023166059599524407,385.138,414.754,403.28399999999993,47.42756318483491
2016-03-13,0.0023354785135976746,386.1913333333334,415.26099999999997,403.76,48.77887678270203
2016-03-14,0.0023534074395606466,387.2006666666667,415.537,404.004,50.091325561692635
2016-03-15,0.0023609564610187405,388.1706666666667,415.754,404.45,50.66453529739258
2016-03-16,0.0023685054824768336,389.1986666666666,415.97,404.972,51.26729296363142
2016-03-17,0.0023902089191688526,390.228,416.045,405.436,53.04353225203288
2016-03-18,0.002295846150942684,391.15066666666667,415.967,406.006,45.310700529156314
2016-03-19,0.0023005642893539923,392.0946666666667,415.899,406.574,45.73665907878072
2016-03-20,0.0023269858644573197,393.00866666666667,415.5160000000001,407.24800000000005,48.17115590509295
2016-03-21,0.002323211353728273,393.9033333333333,415.30400000000003,408.074,47.840946763225865
2016-03-22,0.002371336365523619,394.794,415.119,408.954,52.32799096480452
2016-03-23,0.002378885386981712,395.6546666666666,414.869,409.816,53.010852590083836
2016-03-24,0.002357181950289693,396.51866666666666,414.39,410.75,50.75967072646589
2016-03-25,0.00236661822711231,397.32533333333333,414.00699999999995,411.25199999999995,51.71967425874576
2016-03-26,0.002374167248570404,398.07866666666666,413.61699999999996,411.852,52.517232806151604
2016-03-27,0.0024506010908336004,398.8186666666666,413.231,412.81,59.764602189841646
2016-03-28,0.0024279540264593195,399.4526666666667,412.84100000000007,413.6960000000001,56.98906644277621
2016-03-29,0.0023600128333364787,400.1446666666667,412.57300000000004,414.54400000000004,49.55396140341453
2016-03-30,0.0023354785135976746,400.74066666666664,412.32099999999997,415.286,47.161165639284754
2016-03-31,0.00236661822711231,401.1166666666667,412.108,415.962,50.43267389016541
2016-04-01,0.002365674599430049,401.24399999999997,411.84,416.68399999999997,50.33097858368368
2016-04-02,0.0023930398022156373,401.36133333333333,411.495,417.37399999999997,53.27359698585296
2016-04-03,0.0023987015683092083,401.604,411.14599999999996,417.954,53.88236704883141
2016-04-04,0.002400588823673731,401.93399999999997,411.185,418.23,54.097048723494815
2016-04-05,0.0024270103987770585,402.18066666666664,411.18199999999996,418.65,57.10743809346503
2016-04-06,0.0024194613773189646,402.512,411.177,418.94800000000004,55.9778632321115
2016-04-07,0.002408137845131825,402.778,411.059,419.00800000000004,54.24463762926649
2016-04-08,0.002385490780757544,403.318,410.965,418.934,50.85328850672165
2016-04-09,0.002388321663804329,404.0733333333333,410.845,418.894,51.2634596295184
2016-04-10,0.002410025100496348,404.64933333333335,410.708,418.49800000000005,54.40524673196472
2016-04-11,0.0024204050050012265,405.23333333333335,410.585,418.168,55.870460476131655
2016-04-12,0.002451544718515862,405.85266666666666,410.525,417.906,60.021168187122505
2016-04-13,0.0024402211863287218,406.55933333333337,410.42699999999996,417.97799999999995,57.888908450450145
2016-04-14,0.00244493932474003,407.18466666666666,410.355,418.00399999999996,58.54965851896962
2016-04-15,0.002489289825806329,407.81666666666666,410.33399999999995,418.10799999999995,64.23110340626368
2016-04-16,0.0025015569856757314,408.444,410.06399999999996,418.162,65.6341992275363
2016-04-17,0.002466642761432049,409.1193333333333,409.798,418.06199999999995,58.58975803961578
2016-04-18,0.0024798535489837124,409.83,409.592,417.966,60.324939693527725
2016-04-19,0.002547794742106554,410.56466666666665,409.47900000000004,417.94,67.79814918806613
2016-04-20,0.00260724328608904,411.35400000000004,409.414,418.084,72.65220355660486
2016-04-21,0.0026836771283522375,412.202,409.457,418.56200000000007,77.37448105877759
2016-04-22,0.0026459320210617697,413.048,409.588,419.07599999999996,70.86672610475443
2016-04-23,0.0026912261498103305,413.86533333333335,409.798,419.888,73.7228534943278
2016-04-24,0.0027619982259799577,414.558,410.651,421.06,77.44384046386114
2016-04-25,0.0028006869609526865,415.2393333333333,411.418,422.17400000000004,79.17955105418021
2016-04-26,0.002841262951289939,415.97400000000005,412.25300000000004,423.1960000000001,80.84440833109197
2016-04-27,0.0026619736916602185,416.482,412.879,423.898,58.561609038296815
2016-04-28,0.0026761281068941436,416.952,413.569,424.612,59.510432128030835
2016-04-29,0.002737463906241153,417.5733333333333,413.973,425.3960000000001,63.41922001299182
2016-04-30,0.0026761281068941436,418.16333333333336,414.35600000000005,425.98400000000004,57.44681065073894
2016-05-01,0.002711042331137826,418.776,415.05199999999996,426.82,59.76932821275587
2016-05-02,0.002635552116556891,419.32599999999996,415.60799999999995,427.45599999999996,53.029933132344276
2016-05-03,0.002693113405174854,419.75,416.09,428.176,57.010370340405714
2016-05-04,0.002650650159473078,420.09933333333333,416.62,428.79,53.41425093733728
2016-05-05,0.002672353596165097,420.458,417.20300000000003,429.434,54.97743625890525
2016-05-06,0.002780870779625191,420.784,417.849,430.26199999999994,61.86728651914636
2016-05-07,0.0027704908751203126,421.06733333333335,418.63699999999994,431.268,60.90716223270381
2016-05-08,0.0027648291090267415,421.35,419.413,432.25199999999995,60.356941614149555
2016-05-09,0.0027884198010832842,421.4206666666667,420.23900000000003,433.23,61.90131368131795
2016-05-10,0.0026846207560344984,421.5346666666666,421.035,433.996,52.25521342127704
2016-05-11,0.0027138732141846113,421.6533333333333,421.83799999999997,434.722,54.41128392912956
2016-05-12,0.002731802140147583,421.736,422.643,435.47,55.7308017199404
2016-05-13,0.0027412384169701997,421.688,423.517,436.28399999999993,56.44533692266412
2016-05-14,0.0027506746937928164,421.704,424.175,437.098,57.18948120154042
2016-05-15,0.002766716364391266,421.7213333333333,424.89099999999996,437.93,58.487946393264444
2016-05-16,0.0027365202785588913,421.666,425.673,438.536,55.10014234868337
2016-05-17,0.0027214222356427044,421.61333333333334,426.42699999999996,439.15799999999996,53.43358259159121
2016-05-18,0.0027299148847830593,421.696,427.24300000000005,439.94199999999995,54.27142634324755
2016-05-19,0.002621397701322966,421.73,427.917,440.548,43.501068214853255
2016-05-20,0.0026157359352293958,421.764,428.51899999999995,441.07599999999996,43.021355650448086
2016-05-21,0.002629890350463321,421.772,429.16,441.6360000000001,44.66425745237581
2016-05-22,0.002592145243172854,421.68266666666665,429.716,442.05800000000005,41.2486885218674
2016-05-23,0.0026308339781455827,421.614,430.25199999999995,442.55,45.822035663486815
2016-05-24,0.0026534810425198636,421.8186666666666,430.65799999999996,443.086,48.35626722817807
2016-05-25,0.002688395266763546,422.0013333333333,431.145,443.64,52.07790876573625
2016-05-26,0.0027214222356427044,422.21133333333336,431.61400000000003,444.28,55.355367069439126
2016-05-27,0.0029167531658708737,422.492,432.18300000000005,445.358,68.90177173841751
2016-05-28,0.003390454262366241,423.13933333333335,433.211,447.48799999999994,82.65045193319199
2016-05-29,0.0033130767924207825,423.7126666666667,434.171,449.448,76.68643675069659
2016-05-30,0.0034668881046294366,424.36800000000005,435.093,451.68800000000005,79.80587867264214
2016-05-31,0.00343480476343254,425.00266666666664,436.00299999999993,453.83799999999997,77.47715525568758
2016-06-01,0.003515013116424783,425.714,436.999,456.09200000000004,79.11769288877063
2016-06-02,0.0035121822333779983,426.40599999999995,438.171,458.36400000000003,78.89925755874728
2016-06-03,0.0037943269103742428,427.3113333333333,439.6139999999999,461.224,83.72277841924287
2016-06-04,0.0038415082944873264,428.25266666666664,441.09899999999993,464.09,84.36636914480054
2016-06-05,0.0038688734972729157,429.03866666666664,442.575,466.98800000000006,84.74316543271024
2016-06-06,0.0039509691056296824,429.91,444.09799999999996,470.134,85.84534413705968
2016-06-07,0.0038754788910487477,430.75866666666667,445.529,473.09200000000004,80.11406249054302
2016-06-08,0.00392171664747957,431.65400000000005,446.97200000000004,476.004,80.9528570829648
2016-06-09,0.003866986241908393,432.50066666666663,448.379,478.6739999999999,76.8222564449641
2016-06-10,0.003897182327740766,433.38666666666666,449.904,481.246,77.5042620429083
2016-06-11,0.004026459320210617,434.44933333333336,451.624,484.17199999999997,80.19159547325742
2016-06-12,0.004733236454224621,436.03200000000004,454.194,488.5,88.37086651387847
2016-06-13,0.005050295355464547,438.2173333333334,457.205,493.35,90.30488347896826
2016-06-14,0.004908751203125295,440.21799999999996,459.996,497.818,83.61906051504795
2016-06-15,0.00496253798101421,442.2733333333333,462.755,502.31399999999996,84.10077302534013
2016-06-16,0.0056268518693264385,444.78533333333337,466.24799999999993,508.59799999999996,88.57107594465224
2016-06-17,0.005463604280295166,447.21466666666674,469.559,514.506,82.43710383558746
2016-06-18,0.005557023420839073,449.47599999999994,472.939,520.482,83.15600431436144
2016-06-19,0.005624964613961915,451.81466666666665,476.358,526.732,83.6792372529391
2016-06-20,0.00537018513975126,454.15733333333327,479.594,532.368,74.3518943422915
2016-06-21,0.0047417291033649755,456.0160000000001,482.144,536.832,57.36595385334747
2016-06-22,0.004017023043388,457.2726666666666,483.90700000000004,539.638,44.68775016695173
2016-06-23,0.0043019986034310296,458.7926666666666,485.96399999999994,543.1379999999999,49.42144572445442
2016-06-24,0.004642648196727499,460.5733333333333,488.374,547.314,54.44071860241262
2016-06-25,0.0047049276237567704,462.36333333333334,490.827,551.392,55.31382859724336
2016-06-26,0.0043454054768150676,464.0013333333333,492.999,554.73,49.42529583883385
2016-06-27,0.004527525619491574,465.76399999999995,495.3589999999999,558.466,52.201217629266885
2016-06-28,0.0045294128748560964,467.5446666666667,497.693,562.156,52.2304781559589
2016-06-29,0.004450148149546114,469.32266666666675,499.94699999999995,565.898,50.82325883773337
2016-06-30,0.00476626342310378,471.30800000000005,502.485,570.248,55.9235461046064
2016-07-01,0.004809670296487817,473.31266666666664,505.061,574.6519999999999,56.58932366347329
2016-07-02,0.005031422801819314,475.5133333333333,507.895,579.5060000000001,59.92008851760601
2016-07-03,0.004686998697793798,477.32,510.35400000000004,583.61,53.10470767341983
2016-07-04,0.004815332062581388,479.2446666666667,512.941,587.952,55.151601650895415
2016-07-05,0.004706814879121294,481.15799999999996,515.332,592.128,53.043264971119925
2016-07-06,0.004791741370524846,483.12333333333333,517.837,596.5160000000001,54.50893854675322
2016-07-07,0.004438824617358974,484.87466666666666,520.04,600.138,47.82802853928133
2016-07-08,0.0046983222299809375,486.7913333333334,522.544,604.54,52.44357252295955
2016-07-09,0.004594523184932153,488.5906666666666,524.905,608.734,50.51835621648581
2016-07-10,0.004550172683865854,490.37466666666666,527.22,612.804,49.679183095570615
2016-07-11,0.004546398173136807,492.126,529.502,616.946,49.60366293262377
2016-07-12,0.00477192518919735,493.99600000000004,532.017,621.484,54.094014836060005
2016-07-13,0.004683224187064751,495.7006666666667,534.436,625.7860000000001,52.12677679834521
2016-07-14,0.0046464227074565455,497.4086666666667,536.788,629.936,51.293307062746926
2016-07-15,0.0047115330175326025,499.12733333333335,539.217,634.154,52.73327763880775
2016-07-16,0.004678506048653443,500.7513333333333,541.6229999999999,637.8879999999999,51.89517806782241
2016-07-17,0.004825711967086266,502.4506666666667,544.2090000000001,640.93,55.30484923067074
2016-07-18,0.004770037933832827,504.12,546.7330000000001,644.018,53.753037632261
2016-07-19,0.004776643327608659,505.66,549.241,646.794,53.91824730898568
2016-07-20,0.004713420272897125,507.17,551.6709999999999,649.504,52.00335192378131
2016-07-21,0.004715307528261649,508.682,554.07,652.048,52.0580868482742
2016-07-22,0.004587917791156321,510.22333333333336,556.346,654.328,48.07295334982149
2016-07-23,0.00462660652612905,511.7733333333333,558.658,656.092,49.34131571876382
2016-07-24,0.004665295261101779,513.3453333333333,560.964,657.8380000000001,50.63972607316486
2016-07-25,0.00461528299394191,514.8566666666667,563.2040000000001,659.42,48.895108764153065
2016-07-26,0.004619057504670956,516.344,565.485,660.836,49.0378093389979
2016-07-27,0.004620001132353218,517.8240000000001,567.753,662.414,49.07609266533976
2016-07-28,0.004616226621624172,519.2766666666666,569.945,663.886,48.9177955032318
2016-07-29,0.004628493781493573,520.7526666666666,572.087,665.5,49.488045600559104
2016-07-30,0.004621888387717742,522.2813333333334,574.141,667.0360000000001,49.169748199870156
2016-07-31,0.004312378507935908,523.63,575.9069999999999,667.6419999999999,37.12160707843281
2016-08-01,0.004171777983278917,524.9466666666667,577.476,666.452,33.14806879888371
2016-08-02,0.003288542472681978,525.7093333333333,578.034,662.7180000000001,19.225812995814678
2016-08-03,0.0037886651442806717,526.7786666666666,579.081,660.344,35.69526154877077
2016-08-04,0.003881140657142318,527.854,580.183,658.052,38.20425720127026
2016-08-05,0.003866986241908393,528.9393333333334,581.46,654.322,37.960119768531875
2016-08-06,0.003978334308415272,530.0973333333334,582.84,651.174,41.146310281065105
2016-08-07,0.004018910298752523,531.264,584.198,647.914,42.30904239829402
2016-08-08,0.004003812255836337,532.398,585.605,644.4780000000001,41.97672677875062
2016-08-09,0.00396701077622813,533.5640000000001,586.936,641.504,41.12873389669062
2016-08-10,0.004019853926434785,534.754,588.403,639.9739999999999,42.91208128318539
2016-08-11,0.003990601468284673,535.9106666666667,589.778,639.918,42.150883343189754
2016-08-12,0.003983996074508842,537.0573333333333,591.191,639.244,41.96984257021822
2016-08-13,0.003960405382452299,538.182,592.556,637.798,41.28778976191088
2016-08-14,0.003814143091701738,539.1880000000001,593.651,635.91,37.24631101290217
2016-08-15,0.0037943269103742428,540.2466666666667,594.736,634.7420000000001,36.721847276198886
2016-08-16,0.003918885764432786,541.39,595.9590000000001,633.452,42.22847076567951
2016-08-17,0.003844339177534111,542.462,597.078,632.0,39.98575256127366
2016-08-18,0.0038547190820389906,543.544,598.318,630.738,40.45991709429251
2016-08-19,0.003866042614226131,544.6,599.539,628.83,41.0074935851478
2016-08-20,0.003941532828807066,545.704,600.821,626.99,44.66139630246812
2016-08-21,0.003923603902844094,546.8106666666666,602.0740000000001,624.6419999999999,43.964906782596344
2016-08-22,0.003987770585237888,547.956,603.385,623.16,47.142021071166006
2016-08-23,0.0039509691056296824,549.07,604.64,621.328,45.54697704527549
2016-08-24,0.003914167626021477,550.1039999999999,605.8879999999999,619.6479999999999,43.945703311264836
2016-08-25,0.0038981259554230277,551.1426666666666,607.135,617.7539999999999,43.232222040142815
2016-08-26,0.003911336742974691,552.2386666666666,608.387,616.636,44.03801426426219
2016-08-27,0.0038254666238888776,553.2913333333333,609.663,614.786,40.05780117450659
2016-08-28,0.0038698171249551775,554.3533333333334,610.9920000000001,613.25,42.92693585151619
2016-08-29,0.0038622681034970845,555.4106666666667,612.298,611.792,42.55357299689449
2016-08-30,0.0038915205616471956,556.4693333333333,613.675,610.404,44.56561410667545
2016-08-31,0.003859437220450299,557.5013333333333,614.9770000000001,608.47,42.79521591886344
2016-09-01,0.0038415082944873264,558.5193333333334,616.2360000000001,606.686,41.795986957007166
2016-09-02,0.003872648008001962,559.5406666666667,617.491,605.0459999999999,44.231571559478425
2016-09-03,0.004094400513333458,560.7239999999999,618.946,603.7379999999999,57.7804299229593
2016-09-04,0.004195368675335459,561.9866666666667,620.3009999999999,602.714,62.27459301723077
2016-09-05,0.004160454451091777,563.2406666666666,621.117,601.304,59.90012996107572
2016-09-06,0.004203861324475814,564.5233333333333,622.061,600.104,61.84779791949223
2016-09-07,0.004230282899579142,565.8093333333334,622.87,598.946,63.02503677619348
2016-09-08,0.004347292732179591,567.1706666666666,623.837,598.17,67.76829335164601
2016-09-09,0.00432464566780531,568.494,624.695,597.3420000000001,66.00343583031776
2016-09-10,0.004336912827674713,569.8340000000001,625.569,596.81,66.51216537673017
2016-09-11,0.004158567195727254,571.0446666666667,625.955,595.818,53.88695290042485
2016-09-12,0.004181214260101534,572.24,626.315,594.7919999999999,55.05367105481057
2016-09-13,0.004186876026195104,573.4306666666668,626.652,593.884,55.35776846559417
2016-09-14,0.004195368675335459,574.652,626.9110000000001,592.9860000000001,55.840404259919275
2016-09-15,0.004182157887783796,575.8546666666666,627.236,592.058,54.847065822702994
2016-09-16,0.00417932700473701,577.0073333333332,627.5089999999999,591.132,54.62283216364898
2016-09-17,0.004172721610961179,578.1133333333333,627.8330000000001,590.1659999999999,54.06738311959594
2016-09-18,0.0042066922075226,579.1893333333333,628.161,589.2860000000001,56.51636192109667
2016-09-19,0.004198199558382244,580.2860000000001,628.3430000000001,589.044,55.71657746376237
2016-09-20,0.004192537792288674,581.3466666666667,627.77,589.0880000000001,55.15619251078624
2016-09-21,0.004079302470417272,582.2773333333333,626.741,590.7639999999999,45.33525818313105
2016-09-22,0.004064204427501085,583.17,625.846,591.3480000000001,44.20506170583537
2016-09-23,0.004133089248306188,584.0826666666667,624.967,591.882,50.2936585169632
2016-09-24,0.004130258365259403,585.12,623.3810000000001,592.44,50.05193086791447
2016-09-25,0.004119878460754524,586.14,621.957,592.74,49.11969696669889
2016-09-26,0.004167059844867609,587.15,620.484,593.054,53.37100087788774
2016-09-27,0.004157623568044992,588.1966666666667,618.929,593.38,52.42749150108742
2016-09-28,0.004150074546586899,589.2133333333334,617.636,593.768,51.640971185277635
2016-09-29,0.004150074546586899,590.2833333333333,617.0089999999999,594.044,51.640971185277635
2016-09-30,0.004182157887783796,591.3353333333333,617.184,594.45,54.97066783504751
2016-10-01,0.004232170154943665,592.4526666666666,617.11,594.976,59.63619607477405
2016-10-02,0.0042066922075226,593.5366666666666,616.648,595.4979999999999,56.42861749471053
2016-10-03,0.004215184856662955,594.55,616.129,596.3480000000001,57.253945970710454
2016-10-04,0.004190650536924151,595.5533333333333,615.965,597.188,54.06770271917246
2016-10-05,0.004217072112027477,596.5793333333334,615.6360000000001,597.82,56.852529652179555
2016-10-06,0.004209523090569384,597.5833333333334,615.297,598.594,55.811365207985475
2016-10-07,0.004256704474682469,598.6940000000001,615.0920000000001,599.446,60.66048822301619
2016-10-08,0.004272746145280918,599.7953333333334,614.569,600.308,62.18011326497194
2016-10-09,0.004254817219317945,600.8713333333333,613.9810000000001,600.9720000000001,59.41755397141559
2016-10-10,0.00426897163455187,601.9506666666667,613.173,601.7040000000001,60.894682405534965
2016-10-11,0.004487893256836582,603.1780000000001,612.962,602.764,75.65448213493359
2016-10-12,0.004445430011134806,604.364,612.57,603.812,70.12568120898547
2016-10-13,0.0044416555004057594,605.5686666666667,612.289,604.93,69.63851411405996
2016-10-14,0.0044633589370977785,606.7993333333334,611.941,606.128,70.89074516858943
2016-10-15,0.0044548662879574236,608.018,611.958,607.28,69.67968153900318
2016-10-16,0.004484118746107536,609.334,611.731,608.6759999999999,71.48656768022042
2016-10-17,0.00445864079868647,610.6360000000001,611.587,609.924,67.70225579737905
2016-10-18,0.004438824617358974,611.914,611.469,611.146,64.82774715060464
2016-10-19,0.00438031970105875,613.1773333333334,611.293,612.182,57.117211415716724
2016-10-20,0.004372770679600656,614.408,610.87,613.27,56.188556250304195
2016-10-21,0.004393530488610414,615.6373333333333,610.563,614.44,58.20120780262455
2016-10-22,0.004629437409175835,617.0086666666667,610.545,616.044,73.24346277812514
2016-10-23,0.004605846717119293,618.34,610.433,617.128,70.51077881440843
2016-10-24,0.004582256025062751,619.5166666666667,610.331,617.948,67.78712179532162
2016-10-25,0.0045869741634740595,620.362,610.078,618.8520000000001,68.05291436185935
2016-10-26,0.00481061392417008,621.42,610.121,620.138,77.52086401464945
2016-10-27,0.004882329628021967,622.42,610.2330000000001,621.52,79.60792893949927
2016-10-28,0.004919131107630173,623.4686666666666,610.451,622.7320000000001,80.60315804864457
2016-10-29,0.005190895880121539,624.6526666666666,610.955,624.568,86.02661253585555
2016-10-30,0.00502387378036122,625.7206666666667,611.417,626.024,72.59267733784405
2016-10-31,0.005037084567912884,626.5986666666666,611.852,627.8860000000001,72.95245789107797
2016-11-01,0.005302243946628417,627.6306666666667,612.527,630.2620000000001,78.93081417666569
2016-11-02,0.005365467001339951,628.688,613.322,632.76,80.06238159414323
2016-11-03,0.004906863947760771,629.3633333333333,613.627,634.2679999999999,56.40001994039824
2016-11-04,0.005069167909109782,630.2066666666667,614.1030000000001,636.148,60.81406404578809
2016-11-05,0.005069167909109782,631.0173333333332,614.5830000000001,638.034,60.81406404578809
2016-11-06,0.005142770868326193,631.9186666666667,615.128,640.09,62.79507264661211
2016-11-07,0.0051003076226244165,632.7686666666667,615.635,641.9839999999999,60.88278490546063
2016-11-08,0.005152207145148809,633.5640000000001,616.525,644.006,62.39030244534311
2016-11-09,0.005251288051786287,633.93,617.669,646.25,65.15145492072625
2016-11-10,0.0051871213693924926,634.0266666666666,619.681,648.5980000000001,61.97799951374825
2016-11-11,0.005190895880121539,634.2260000000001,621.1669999999999,650.986,62.094960493367005
2016-11-12,0.005089927718119538,634.3159999999999,622.448,653.014,57.04025387575773
2016-11-13,0.00506822428142752,633.9213333333333,623.721,655.002,55.985278833125456
2016-11-14,0.0050927586011663235,633.6593333333333,624.9019999999999,657.064,56.95449082858546
2016-11-15,0.005154094400513333,633.3746666666667,626.105,659.156,59.36362232568565
2016-11-16,0.0054296336837337455,633.2366666666667,627.616,661.852,68.02202521314057
2016-11-17,0.005403212108630418,633.26,629.138,664.508,66.55755670730298
2016-11-18,0.005492856738445279,633.7906666666667,630.6990000000001,667.354,68.99644667371076
2016-11-19,0.005501349387585634,634.8393333333333,632.3,670.15,69.22542263585206
2016-11-20,0.005318285617226867,635.5573333333334,633.714,672.452,59.09409398530741
2016-11-21,0.005390944948761017,636.086,635.23,674.962,61.502381482821924
2016-11-22,0.005514560175137297,636.658,637.032,677.716,65.25067772546291
2016-11-23,0.005437182705191839,637.4293333333333,638.773,680.3580000000001,61.23180419937513
2016-11-24,0.005382452299620661,638.0333333333333,640.324,682.828,58.48780814120223
2016-11-25,0.005430577311416007,638.67,642.005,685.4159999999999,60.17770268381573
2016-11-26,0.005371128767433521,639.3206666666666,643.612,687.778,57.086196609187354
2016-11-27,0.005326778266367222,639.7166666666667,645.16,690.012,54.82341531996244
2016-11-28,0.005363579745975427,640.108,646.667,692.362,56.368880617459716
2016-11-29,0.005356974352199596,640.338,648.186,694.668,55.998591386873265
2016-11-30,0.005450393492743503,640.8773333333334,649.736,696.7080000000001,60.0005913426751
2016-12-01,0.005545699888651934,641.3933333333333,651.4259999999999,699.04,63.63447656162476
2016-12-02,0.005718383754505821,642.108,653.3380000000001,701.7459999999999,69.1102602445205
2016-12-03,0.00565516069979429,642.718,655.2,704.2720000000002,65.23715035830297
2016-12-04,0.005675920508804046,643.592,657.07,706.86,65.91267740599037
2016-12-05,0.0055617415592503815,644.2019999999999,658.91,709.1439999999999,59.1092157324501
2016-12-06,0.005598543038858588,644.9113333333335,660.742,711.56,60.523584384387284
2016-12-07,0.005668371487345953,645.7013333333333,662.6560000000001,714.166,63.12954291035509
2016-12-08,0.005695736690131541,646.5133333333333,664.568,716.9540000000001,64.12891062366155
2016-12-09,0.005714609243776775,647.1793333333333,666.5340000000001,719.798,64.83677838218796
2016-12-10,0.005747636212655934,647.9313333333333,668.5540000000001,722.668,66.09761985921685
2016-12-11,0.005690074924037971,648.6686666666667,670.48,724.9159999999999,61.9297187055569
2016-12-12,0.00579009945835771,649.4306666666668,672.2769999999999,727.4259999999999,65.94795524654546
2016-12-13,0.005791986713722234,650.2173333333334,673.9689999999999,729.99,66.0208289776979
2016-12-14,0.005771226904712476,650.8853333333334,675.6759999999999,732.5,64.38847875191524
2016-12-15,0.0057589597448430745,651.5840000000001,677.3240000000001,734.51,63.39108665676018
2016-12-16,0.005823126427236869,652.3233333333334,679.0120000000002,736.5039999999999,66.32915576435302
2016-12-17,0.005872195066714477,653.142,680.628,738.5240000000001,68.41659225106308
2016-12-18,0.005889180364995187,653.9713333333333,682.2860000000001,740.0040000000001,69.1300191334112
2016-12-19,0.00589672938645328,654.896,683.9390000000001,741.8539999999999,69.46020521493016
2016-12-20,0.005984486760903618,655.8553333333333,685.8739999999999,743.862,73.06673154249262
2016-12-21,0.006268518693264386,656.9879999999999,688.0859999999999,745.91,80.92024531095832
2016-12-22,0.006561043274765508,658.3626666666667,690.6020000000001,748.444,85.58289585182429
2016-12-23,0.00709891105365467,660.1146666666666,693.6790000000001,753.09,90.28433235865361
2016-12-24,0.00685262422858437,661.692,696.5089999999999,756.87,77.77726368305191
2016-12-25,0.00685262422858437,663.2719999999999,699.342,760.65,77.77726368305191
2016-12-26,0.006921509049389473,664.892,702.255,764.42,78.73292209135815
2016-12-27,0.007180063034329174,666.6993333333334,705.406,768.8279999999999,81.88227421084568
2016-12-28,0.007617906278898598,669.0346666666667,709.03,774.0540000000001,85.73478470294086
2016-12-29,0.007607526374393719,671.4619999999999,712.6489999999999,779.048,85.27186539048297
2016-12-30,0.007493347424840055,674.4326666666666,716.2669999999999,783.936,80.14555335221581
2016-12-31,0.007534867042859569,677.0793333333334,719.945,788.9040000000001,80.60222410833796
2017-01-01,0.007836827901183308,679.8739999999999,723.87,794.7260000000001,83.56325660843146
2017-01-02,0.008040651480551832,682.8226666666666,728.0140000000001,801.0260000000001,85.20496388300455
2017-01-03,0.008194462792760487,685.8013333333333,732.3320000000001,807.6,86.31572407463122
2017-01-04,0.009157906656349671,689.4319999999999,737.6210000000001,816.086,90.91614303912823
2017-01-05,0.007779266612565346,692.0993333333333,741.4590000000001,821.066,59.88947092271298
2017-01-06,0.0068063864721535465,694.1053333333333,744.2739999999999,824.04,47.55583470937316
2017-01-07,0.006831864419574611,696.092,747.1159999999999,826.878,47.85867420216192
2017-01-08,0.006945099741446014,698.1793333333333,750.0440000000001,829.938,49.26103292327544
2017-01-09,0.006934719836941135,700.264,752.908,833.3639999999999,49.13058861334038
2017-01-10,0.006978126710325173,702.396,755.845,836.7280000000001,49.73007550108879
2017-01-11,0.005855209768433766,703.838,757.5829999999999,837.45,37.438336445166506
2017-01-12,0.0060882858059524035,705.4586666666665,759.5939999999999,838.83,40.71386955573586
2017-01-13,0.006226999075244871,707.0893333333333,761.724,840.62,42.63872262700134
2017-01-14,0.006177930435767263,708.7379999999999,763.81,842.2040000000001,42.117790962964115
2017-01-15,0.00619302847868345,710.39,765.8620000000001,843.9459999999999,42.351173504041846
2017-01-16,0.0062505897673014125,712.0746666666666,767.9579999999999,845.9040000000001,43.28998322588614
2017-01-17,0.006933776209258875,714.1886666666667,770.7970000000001,849.232,53.06052692957616
2017-01-18,0.006672391341272387,716.1306666666667,773.344,852.02,49.54353151196254
2017-01-19,0.006891312963557099,718.182,775.8910000000001,855.0740000000001,52.38990688978346
2017-01-20,0.00686960952686508,720.244,778.46,857.88,52.07626096241828
2017-01-21,0.007123445373393473,722.5113333333334,781.302,860.8580000000001,55.43657391459525
2017-01-22,0.0071140090965708565,724.7833333333333,784.1110000000001,863.95,55.28139224975902
